text,label
帮我打开餐厅的空调,1
麻烦你打开微信,0
你好打开文件夹,0
帮我打开厨房的油烟机,1
现在打开卧室空调,1
你好打开浏览器,0
我想打开阳台灯,1
请启动客厅电视,1
我想关掉书房风扇,1
书房的空调打开一下,1
请关掉卫生间热水器,1
帮我开启阳台的窗帘,1
我想请关闭卫生间排风扇,1
现在启动卧室空调,1
书房的风扇打开一下,1
麻烦开启客厅里面的空调,1
客厅的灯关掉一下,1
帮我请关闭卧室的灯,1
把客厅电视停止,1
麻烦打开餐厅里面的灯,1
请开启书房灯,1
我想帮我开客厅灯,1
把卧室空调打开,1
麻烦帮我关客厅里面的窗帘,1
把卧室窗帘停止,1
帮我请关闭客厅的风扇,1
小助手我想看电影,0
打开游戏,0
餐厅的灯启动一下,1
请关闭餐厅风扇,1
把卧室空调打开,1
运行这个软件,0
请启动厨房热水器,1
帮我我想学习Python编程,0
麻烦关闭卫生间里面的灯,1
麻烦停止阳台里面的窗帘,1
我想请打开餐厅灯,1
麻烦帮我开厨房里面的油烟机,1
请打开餐厅风扇,1
把客厅风扇关掉,1
开启客厅风扇,1
麻烦你计算一下一百乘以二十三,0
卫生间的排风扇停止一下,1
帮我开书房空调,1
帮我打开厨房的热水器,1
帮我请关闭书房的灯,1
我想关闭客厅电视,1
帮我打开餐厅的风扇,1
请开启客厅风扇,1
书房的灯请打开一下,1
请关掉阳台灯,1
帮我关闭这个窗口,0
请请打开卧室灯,1
请关闭书房风扇,1
请帮我关卧室灯,1
帮我停止厨房的灯,1
麻烦关掉卫生间里面的排风扇,1
我想打开餐厅灯,1
把餐厅灯帮我开,1
麻烦停止厨房里面的热水器,1
麻烦请关闭书房里面的灯,1
麻烦打开厨房里面的灯,1
请打开卧室窗帘,1
现在打开餐厅空调,1
启动餐厅风扇,1
开启阳台窗帘,1
麻烦关掉阳台里面的灯,1
麻烦请打开卫生间里面的灯,1
麻烦开启卫生间里面的排风扇,1
把卧室空调关闭,1
请启动卧室灯,1
帮我关卫生间排风扇,1
帮我关阳台窗帘,1
客厅的风扇停止一下,1
请帮我开卧室空调,1
现在关掉客厅空调,1
把客厅灯请打开,1
麻烦请关闭书房里面的空调,1
厨房的灯关闭一下,1
厨房的油烟机打开一下,1
帮我启动书房的灯,1
请帮我关卫生间热水器,1
麻烦开启厨房里面的油烟机,1
你好我要玩原神,0
我想开启卧室灯,1
餐厅的空调开启一下,1
帮我请关闭厨房的热水器,1
我想打开餐厅风扇,1
停止卧室风扇,1
请请打开书房灯,1
现在开启卧室灯,1
麻烦帮我关客厅里面的空调,1
麻烦打开客厅里面的风扇,1
请打开厨房热水器,1
我想启动客厅灯,1
你好我想学习Python编程,0
卧室的灯请关闭一下,1
请打开餐厅空调,1
我想关掉卫生间排风扇,1
我想停止卫生间灯,1
请帮我关书房风扇,1
我想关掉卧室灯,1
帮我帮我开卧室的窗帘,1
帮我关闭卧室的灯,1
帮我打开书房的窗帘,1
现在关闭卧室窗帘,1
请关闭客厅风扇,1
现在请打开厨房油烟机,1
请关闭阳台窗帘,1
请请关闭餐厅空调,1
现在开启书房风扇,1
帮我关闭餐厅的灯,1
请关掉客厅灯,1
我想帮我关阳台窗帘,1
麻烦请打开阳台里面的窗帘,1
帮我开卫生间排风扇,1
帮我打开卫生间的热水器,1
请打开餐厅风扇,1
麻烦请关闭厨房里面的灯,1
打开书房空调,1
把卧室灯启动,1
把厨房灯关掉,1
书房的风扇帮我关一下,1
你好明天早上七点叫我起床,0
帮我帮我翻译这句话,0
请问帮我打开浏览器,0
现在启动卧室灯,1
启动书房风扇,1
我想请关闭卧室空调,1
卧室的灯停止一下,1
卫生间的灯关掉一下,1
帮我关掉书房的灯,1
把书房窗帘关掉,1
请关闭阳台窗帘,1
把阳台窗帘打开,1
现在帮我开厨房油烟机,1
请关闭书房空调,1
把阳台窗帘关掉,1
麻烦启动书房里面的窗帘,1
卫生间的热水器开启一下,1
帮我帮我关卧室的灯,1
我想请关闭卫生间热水器,1
请停止餐厅风扇,1
现在关掉书房灯,1
帮我关客厅窗帘,1
我想关掉餐厅风扇,1
帮我帮我开客厅的窗帘,1
现在请关闭餐厅空调,1
厨房的灯帮我关一下,1
麻烦关掉餐厅里面的灯,1
帮我打开阳台的灯,1
卫生间的热水器关闭一下,1
卧室的窗帘停止一下,1
麻烦启动厨房里面的灯,1
帮我开客厅电视,1
小助手附近有什么好吃的,0
我想关闭书房窗帘,1
我想启动餐厅灯,1
把书房风扇开启,1
帮我帮我开客厅的灯,1
请帮我开卧室窗帘,1
现在帮我关卫生间热水器,1
我想帮我关厨房油烟机,1
客厅的空调打开一下,1
现在请关闭卧室窗帘,1
请开启卫生间排风扇,1
现在关闭阳台窗帘,1
把厨房热水器请打开,1
麻烦请打开卧室里面的窗帘,1
我想请关闭客厅灯,1
请停止书房空调,1
麻烦打开卫生间里面的灯,1
现在关掉书房空调,1
麻烦关闭客厅里面的电视,1
你好启动原神,0
卫生间的灯帮我关一下,1
帮我关掉卫生间的排风扇,1
我想停止餐厅灯,1
把餐厅灯请打开,1
现在打开书房空调,1
把卫生间排风扇请关闭,1
把餐厅风扇启动,1
现在关掉餐厅灯,1
帮我打开餐厅的空调,1
书房的窗帘停止一下,1
现在停止卫生间排风扇,1
我想关掉阳台窗帘,1
把客厅空调关掉,1
现在启动客厅风扇,1
帮我开书房灯,1
我想打开卧室风扇,1
打开卧室风扇,1
把阳台灯请打开,1
把卫生间排风扇打开,1
帮我开启餐厅的灯,1
现在关掉卧室空调,1
帮我停止餐厅的灯,1
我想关闭客厅灯,1
小助手给妈妈打电话,0
关闭原神,0
卧室的空调关掉一下,1
现在停止餐厅风扇,1
书房的窗帘打开一下,1
关掉书房空调,1
现在打开阳台窗帘,1
麻烦帮我开书房里面的灯,1
小助手启动Python程序,0
把卫生间灯关掉,1
关掉卫生间灯,1
麻烦关闭客厅里面的窗帘,1
把卧室窗帘请关闭,1
请请打开书房空调,1
我想打开卧室灯,1
帮我停止餐厅的空调,1
小助手帮我查一下快递,0
现在关掉客厅风扇,1
把阳台窗帘关掉,1
麻烦请关闭餐厅里面的风扇,1
把卫生间排风扇帮我开,1
把餐厅空调请关闭,1
请停止客厅电视,1
开启卧室灯,1
帮我开客厅窗帘,1
帮我开卫生间热水器,1
帮我打开客厅的灯,1
请问今天适合跑步吗,0
帮我开客厅风扇,1
请帮我开卧室灯,1
麻烦关掉客厅里面的灯,1
开启书房空调,1
请请关闭客厅灯,1
现在请关闭卫生间热水器,1
帮我订一份外卖,0
我想打开客厅空调,1
把卫生间热水器请关闭,1
把客厅风扇帮我关,1
我想打开卧室窗帘,1
请开启客厅空调,1
关闭厨房热水器,1
现在关掉书房灯,1
麻烦打开餐厅里面的风扇,1
把餐厅风扇帮我关,1
麻烦停止客厅里面的空调,1
书房的窗帘帮我关一下,1
我想请打开卧室灯,1
麻烦关掉卧室里面的风扇,1
麻烦停止书房里面的窗帘,1
我想帮我开阳台窗帘,1
我想打开书房空调,1
帮我关掉卧室的灯,1
麻烦打开阳台里面的窗帘,1
我想打开餐厅灯,1
现在启动书房空调,1
把卧室窗帘启动,1
小助手帮我打开浏览器,0
把厨房灯停止,1
帮我关闭客厅的风扇,1
现在关掉卧室空调,1
开启卧室风扇,1
我想关闭卧室灯,1
帮我附近有什么好吃的,0
请问打开学习通,0
帮我请关闭厨房的灯,1
麻烦打开书房里面的风扇,1
客厅的电视请关闭一下,1
帮我关闭游戏,0
我想停止卫生间热水器,1
现在关掉餐厅空调,1
麻烦关掉阳台里面的窗帘,1
卫生间的排风扇开启一下,1
把卫生间灯打开,1
我想关掉卫生间灯,1
现在请打开卧室风扇,1
小助手我想学习Python编程,0
麻烦关闭客厅里面的灯,1
小助手今天有什么新闻,0
请帮我开卫生间热水器,1
客厅的电视停止一下,1
把阳台灯关掉,1
厨房的灯关掉一下,1
帮我关掉书房的窗帘,1
请关闭客厅窗帘,1
把书房灯打开,1
我想关掉卧室风扇,1
关闭浏览器,0
现在打开卫生间排风扇,1
帮我帮我开卫生间的排风扇,1
启动卧室窗帘,1
我想帮我关餐厅灯,1
把客厅灯关掉,1
请请打开厨房油烟机,1
我想帮我开厨房灯,1
现在帮我关卧室灯,1
麻烦你打开音乐软件,0
帮我关餐厅灯,1
把客厅风扇停止,1
现在开启阳台灯,1
把卫生间灯请关闭,1
现在打开书房窗帘,1
现在关掉厨房热水器,1
停止书房灯,1
请关掉书房灯,1
现在打开厨房热水器,1
你好今天有什么新闻,0
麻烦帮我关书房里面的窗帘,1
餐厅的风扇请关闭一下,1
现在启动餐厅风扇,1
麻烦关闭餐厅里面的灯,1
现在帮我开卧室风扇,1
麻烦打开书房里面的空调,1
把卧室空调请打开,1
请停止餐厅灯,1
请开启阳台窗帘,1
我想开启客厅灯,1
启动厨房油烟机,1
请问关闭游戏,0
把卫生间灯帮我开,1
麻烦帮我开书房里面的空调,1
把书房风扇帮我关,1
你好关闭这个窗口,0
打开客厅灯,1
请关闭卫生间排风扇,1
帮我打开游戏,0
我想打开卫生间灯,1
麻烦你关闭播放器,0
阳台的灯帮我开一下,1
卧室的风扇帮我开一下,1
现在打开餐厅空调,1
帮我帮我关书房的窗帘,1
麻烦请打开客厅里面的风扇,1
麻烦帮我开客厅里面的空调,1
把卧室风扇请关闭,1
请关掉厨房灯,1
麻烦关闭厨房里面的热水器,1
卧室的窗帘打开一下,1
请停止卧室风扇,1
帮我请关闭卧室的风扇,1
麻烦你讲一个笑话,0
我想开启厨房灯,1
帮我关闭卧室的空调,1
请打开书房空调,1
把厨房灯请关闭,1
帮我打开卧室的空调,1
帮我打开学习通,0
请打开客厅窗帘,1
卫生间的热水器关掉一下,1
麻烦帮我开卫生间里面的排风扇,1
关掉厨房热水器,1
打开厨房油烟机,1
请启动卫生间灯,1
客厅的窗帘帮我开一下,1
帮我帮我关书房的风扇,1
我想停止厨房热水器,1
把厨房油烟机启动,1
停止阳台窗帘,1
麻烦帮我关厨房里面的热水器,1
我想关闭厨房油烟机,1
厨房的热水器打开一下,1
把阳台灯启动,1
帮我开阳台窗帘,1
把卧室空调帮我关,1
请打开阳台灯,1
把书房风扇启动,1
把餐厅灯关闭,1
我想请关闭书房风扇,1
把卫生间热水器关闭,1
麻烦帮我关阳台里面的灯,1
请停止卧室灯,1
阳台的灯打开一下,1
帮我启动卧室的灯,1
我想关掉厨房油烟机,1
现在请关闭餐厅风扇,1
现在帮我关阳台灯,1
关闭卧室窗帘,1
请打开厨房灯,1
书房的风扇开启一下,1
我想关闭客厅风扇,1
现在启动客厅灯,1
我想帮我开卧室空调,1
麻烦请打开厨房里面的油烟机,1
我想打开书房窗帘,1
开启餐厅灯,1
我想请打开书房空调,1
我想帮我开卧室风扇,1
帮我停止书房的窗帘,1
帮我打开阳台的灯,1
请开启客厅窗帘,1
帮我打开网页,0
你好帮我打开浏览器,0
客厅的空调关掉一下,1
我想打开客厅空调,1
把卧室空调帮我开,1
麻烦打开卧室里面的风扇,1
麻烦你关闭微信,0
麻烦启动卫生间里面的热水器,1
请打开厨房油烟机,1
玩原神,0
我想帮我开卫生间排风扇,1
请开启卫生间灯,1
把客厅窗帘关掉,1
麻烦启动卧室里面的窗帘,1
请启动阳台窗帘,1
餐厅的灯帮我关一下,1
播放一首周杰伦的歌,0
把书房风扇请关闭,1
帮我开启餐厅的风扇,1
请关闭阳台灯,1
麻烦停止卫生间里面的热水器,1
你好关闭游戏,0
帮我关掉餐厅的空调,1
麻烦启动卫生间里面的灯,1
我想关掉卫生间灯,1
帮我打开客厅的灯,1
麻烦帮我开书房里面的窗帘,1
请关闭卫生间灯,1
打开卧室窗帘,1
小助手帮我订一份外卖,0
请关掉书房窗帘,1
帮我启动卧室的风扇,1
帮我打开卧室的灯,1
把卫生间灯关掉,1
启动书房窗帘,1
关掉卫生间热水器,1
打开书房窗帘,1
请启动卫生间热水器,1
餐厅的灯关掉一下,1
现在帮我关卫生间灯,1
现在帮我开卧室灯,1
卫生间的热水器请打开一下,1
开启卫生间排风扇,1
现在关掉客厅电视,1
现在请打开书房风扇,1
把书房灯关闭,1
麻烦请打开卧室里面的风扇,1
帮我启动餐厅的空调,1
现在打开客厅灯,1
请关掉书房风扇,1
客厅的空调请关闭一下,1
把厨房油烟机请关闭,1
请开启卧室风扇,1
帮我打开书房的空调,1
帮我关掉客厅的风扇,1
现在帮我关餐厅灯,1
把书房风扇关掉,1
关掉餐厅风扇,1
麻烦停止卫生间里面的排风扇,1
把书房风扇关闭,1
我想关掉客厅风扇,1
我想关掉客厅空调,1
现在关掉餐厅风扇,1
你好运行这个软件,0
厨房的热水器开启一下,1
麻烦帮我开餐厅里面的风扇,1
帮我启动客厅的空调,1
我想开启卫生间排风扇,1
书房的窗帘打开一下,1
现在停止餐厅灯,1
现在关掉卫生间排风扇,1
麻烦请关闭厨房里面的热水器,1
麻烦你给妈妈打电话,0
厨房的热水器请关闭一下,1
打开卫生间排风扇,1
打开书房窗帘,1
麻烦启动卧室里面的风扇,1
打开客厅空调,1
帮我关闭厨房的灯,1
我想停止厨房灯,1
请打开卫生间热水器,1
关掉卫生间排风扇,1
阳台的灯关掉一下,1
帮我关闭卧室的风扇,1
麻烦打开厨房里面的灯,1
麻烦打开阳台里面的窗帘,1
现在关掉客厅空调,1
现在帮我开书房空调,1
请关掉客厅风扇,1
我想帮我关卧室空调,1
请问帮我打开视频,0
关掉厨房油烟机,1
现在关闭书房窗帘,1
启动卫生间排风扇,1
现在关掉卧室窗帘,1
客厅的空调打开一下,1
关掉书房窗帘,1
卧室的窗帘关闭一下,1
帮我关掉卧室的空调,1
帮我开启厨房的油烟机,1
帮我关掉卧室的空调,1
你好播放一首周杰伦的歌,0
开启书房灯,1
客厅的风扇请打开一下,1
现在关掉厨房油烟机,1
我想关掉卧室风扇,1
帮我帮我开书房的灯,1
把客厅空调停止,1
书房的灯关闭一下,1
现在开启卫生间热水器,1
把客厅空调帮我关,1
请打开卧室灯,1
请打开书房风扇,1
现在帮我开卧室空调,1
帮我关书房灯,1
把客厅空调关闭,1
请请打开卧室空调,1
请问我要玩原神,0
关闭电脑,0
麻烦请打开客厅里面的灯,1
麻烦启动书房里面的风扇,1
帮我请关闭书房的风扇,1
请问启动Python程序,0
启动厨房热水器,1
麻烦关闭卧室里面的灯,1
现在启动卫生间排风扇,1
现在开启客厅灯,1
我想请关闭客厅空调,1
厨房的热水器帮我关一下,1
你好关闭原神,0
请关掉客厅窗帘,1
启动客厅电视,1
我想停止厨房油烟机,1
小助手关闭电脑,0
现在关闭餐厅灯,1
帮我帮我开厨房的热水器,1
帮我停止卧室的风扇,1
我想关掉卫生间排风扇,1
现在关掉卧室风扇,1
请打开卫生间灯,1
把厨房热水器关掉,1
你好提醒我晚上写作业,0
现在关闭客厅风扇,1
关掉客厅风扇,1
麻烦你帮我翻译这句话,0
现在停止卧室灯,1
打开客厅风扇,1
请帮我关卫生间灯,1
请打开客厅灯,1
现在关闭餐厅空调,1
麻烦请关闭卫生间里面的灯,1
帮我启动餐厅的风扇,1
帮我打开浏览器,0
现在停止卧室空调,1
麻烦开启卫生间里面的灯,1
帮我帮我关书房的灯,1
打开厨房油烟机,1
帮我关掉客厅的电视,1
卫生间的排风扇请关闭一下,1
现在关掉卧室灯,1
麻烦你今天天气怎么样,0
关掉餐厅灯,1
帮我开启厨房的灯,1
请关掉餐厅空调,1
我想开启客厅窗帘,1
帮我帮我开客厅的风扇,1
阳台的灯关闭一下,1
现在请打开客厅灯,1
帮我开启客厅的窗帘,1
把餐厅风扇停止,1
关闭阳台灯,1
我想帮我关卫生间灯,1
关掉卧室灯,1
书房的空调请关闭一下,1
麻烦帮我开厨房里面的热水器,1
帮我启动厨房的油烟机,1
现在请打开卫生间热水器,1
我想停止卧室风扇,1
我想开启厨房热水器,1
麻烦打开卫生间里面的热水器,1
餐厅的空调帮我开一下,1
书房的窗帘请关闭一下,1
麻烦打开客厅里面的窗帘,1
请停止客厅空调,1
关闭厨房油烟机,1
把卧室灯开启,1
书房的窗帘启动一下,1
把厨房油烟机打开,1
现在请关闭客厅电视,1
关掉客厅电视,1
帮我关掉卧室的窗帘,1
打开客厅窗帘,1
停止餐厅灯,1
打开客厅电视,1
我想停止卧室空调,1
麻烦关掉餐厅里面的空调,1
把餐厅灯打开,1
请打开阳台窗帘,1
客厅的电视开启一下,1
请打开客厅电视,1
我想请打开卫生间热水器,1
帮我关掉客厅的电视,1
我想开启餐厅风扇,1
麻烦打开客厅里面的电视,1
把厨房灯帮我开,1
麻烦关掉卫生间里面的灯,1
帮我开启卧室的风扇,1
请关掉卧室空调,1
帮我帮我关阳台的窗帘,1
我想停止餐厅风扇,1
我想打开书房风扇,1
启动卫生间灯,1
麻烦请打开阳台里面的灯,1
现在帮我开厨房热水器,1
麻烦关掉书房里面的空调,1
开启客厅灯,1
启动书房空调,1
请打开卧室窗帘,1
关闭客厅电视,1
请开启书房窗帘,1
把厨房灯开启,1
把阳台窗帘关闭,1
阳台的窗帘停止一下,1
请打开书房窗帘,1
帮我开启卧室的窗帘,1
开启厨房油烟机,1
现在关掉客厅窗帘,1
我想关掉客厅灯,1
现在打开餐厅风扇,1
麻烦开启客厅里面的电视,1
帮我启动客厅的风扇,1
现在打开餐厅风扇,1
麻烦请关闭书房里面的风扇,1
我想启动客厅窗帘,1
麻烦关掉厨房里面的油烟机,1
现在停止阳台灯,1
请问导航去学校,0
麻烦帮我关卧室里面的窗帘,1
请问我想看电影,0
现在关掉卧室灯,1
阳台的灯开启一下,1
小助手帮我翻译这句话,0
小助手打开游戏,0
启动卧室风扇,1
请关掉厨房油烟机,1
麻烦关掉客厅里面的风扇,1
卫生间的排风扇打开一下,1
帮我启动书房的窗帘,1
关掉客厅电视,1
把客厅风扇启动,1
客厅的电视帮我开一下,1
关掉阳台灯,1
把书房窗帘关闭,1
现在打开书房风扇,1
把书房灯开启,1
书房的风扇请打开一下,1
客厅的风扇开启一下,1
请打开客厅风扇,1
把卧室风扇开启,1
把书房窗帘请打开,1
帮我启动阳台的窗帘,1
把厨房油烟机请打开,1
启动阳台窗帘,1
帮我帮我打开原神,0
卧室的灯关掉一下,1
你好关闭浏览器,0
厨房的灯开启一下,1
我想停止阳台窗帘,1
我想请关闭厨房热水器,1
现在开启厨房油烟机,1
帮我关掉餐厅的灯,1
你好打开微信,0
帮我开启卫生间的排风扇,1
请打开客厅空调,1
我想请关闭客厅电视,1
帮我帮我关厨房的灯,1
帮我关闭客厅的电视,1
请打开客厅窗帘,1
客厅的灯帮我开一下,1
今天适合跑步吗,0
现在帮我关厨房灯,1
我想关掉餐厅风扇,1
现在请关闭客厅灯,1
打开卫生间排风扇,1
现在停止客厅电视,1
关掉厨房灯,1
麻烦关闭厨房里面的油烟机,1
麻烦开启卧室里面的灯,1
帮我帮我开阳台的灯,1
麻烦打开餐厅里面的空调,1
请停止书房风扇,1
帮我关掉书房的灯,1
请打开书房窗帘,1
我想帮我开卫生间热水器,1
麻烦关闭卧室里面的风扇,1
打开餐厅风扇,1
把厨房灯打开,1
书房的风扇打开一下,1
帮我关闭餐厅的空调,1
厨房的热水器帮我开一下,1
我想打开卧室窗帘,1
把餐厅风扇打开,1
请帮我开阳台窗帘,1
卧室的灯打开一下,1
把卧室灯请打开,1
餐厅的空调停止一下,1
把客厅电视关掉,1
现在停止阳台窗帘,1
现在关掉客厅窗帘,1
麻烦你导航去学校,0
麻烦你现在几点了,0
请帮我开厨房油烟机,1
客厅的电视打开一下,1
我想启动厨房油烟机,1
把卫生间热水器开启,1
现在打开书房灯,1
请帮我关客厅风扇,1
麻烦帮我关客厅里面的灯,1
帮我请关闭阳台的窗帘,1
麻烦帮我关卫生间里面的热水器,1
请打开客厅灯,1
我想关掉餐厅空调,1
帮我打开餐厅的风扇,1
卧室的空调请关闭一下,1
把书房灯关掉,1
帮我打开音乐软件,0
你好今天适合跑步吗,0
小助手运行这个软件,0
现在停止卫生间灯,1
把客厅风扇关闭,1
麻烦关掉餐厅里面的灯,1
把卧室窗帘关掉,1
请请打开餐厅灯,1
现在启动厨房热水器,1
客厅的灯开启一下,1
请请打开阳台灯,1
麻烦停止卧室里面的空调,1
我想关闭书房风扇,1
请关闭卫生间灯,1
麻烦你附近有什么好吃的,0
麻烦你提醒我晚上写作业,0
我想请打开厨房热水器,1
麻烦请关闭餐厅里面的空调,1
客厅的风扇请关闭一下,1
麻烦打开客厅里面的灯,1
请关掉餐厅风扇,1
厨房的油烟机停止一下,1
麻烦关闭餐厅里面的空调,1
阳台的灯关掉一下,1
帮我帮我打开视频,0
把书房空调帮我开,1
打开书房空调,1
我想停止客厅电视,1
关闭播放器,0
帮我打开书房的风扇,1
麻烦帮我关卧室里面的空调,1
请关闭卧室空调,1
帮我停止客厅的风扇,1
打开客厅电视,1
我想请关闭客厅窗帘,1
餐厅的灯打开一下,1
麻烦停止餐厅里面的灯,1
现在请关闭卧室灯,1
请请打开厨房灯,1
请打开书房灯,1
把书房窗帘打开,1
小助手关闭浏览器,0
请帮我开书房风扇,1
打开网页,0
我想启动厨房热水器,1
麻烦关掉餐厅里面的空调,1
把餐厅风扇关掉,1
请关闭厨房油烟机,1
附近有什么好吃的,0
我想帮我开厨房热水器,1
帮我开启卧室的空调,1
麻烦关闭阳台里面的灯,1
我想请关闭书房空调,1
我想帮我开餐厅灯,1
现在打开厨房灯,1
打开卫生间热水器,1
请问玩原神,0
打开厨房灯,1
麻烦帮我关客厅里面的电视,1
打开厨房热水器,1
把书房窗帘开启,1
我想打开卫生间热水器,1
把客厅空调请打开,1
请帮我关厨房灯,1
客厅的电视请打开一下,1
请关闭卫生间热水器,1
把厨房灯请打开,1
帮我帮我关餐厅的风扇,1
帮我关闭厨房的热水器,1
请启动书房空调,1
阳台的灯停止一下,1
卧室的空调关掉一下,1
请打开厨房油烟机,1
把餐厅空调帮我关,1
我想帮我开卧室窗帘,1
麻烦你帮我打开浏览器,0
我想打开客厅窗帘,1
厨房的热水器请打开一下,1
请关掉卧室风扇,1
麻烦开启书房里面的灯,1
我想帮我关书房灯,1
请关掉卧室空调,1
现在关闭书房灯,1
帮我请打开阳台的灯,1
帮我提醒我晚上写作业,0
帮我计算一下一百乘以二十三,0
客厅的风扇帮我开一下,1
帮我关掉厨房的灯,1
现在请打开客厅窗帘,1
帮我请打开卫生间的灯,1
厨房的灯停止一下,1
把客厅空调关掉,1
我想关掉客厅电视,1
把卧室风扇启动,1
我想玩游戏,0
帮我打开书房的灯,1
关闭卫生间灯,1
餐厅的风扇关闭一下,1
请请打开客厅窗帘,1
现在开启书房空调,1
麻烦帮我开卧室里面的灯,1
我想请关闭餐厅空调,1
帮我关掉阳台的灯,1
帮我请关闭客厅的空调,1
把厨房热水器帮我开,1
现在几点了,0
停止卫生间排风扇,1
现在帮我开书房灯,1
我想开启客厅风扇,1
我想启动书房空调,1
把客厅窗帘关掉,1
请请打开客厅风扇,1
请请打开卫生间排风扇,1
帮我启动厨房的灯,1
我想关掉卧室空调,1
请请关闭厨房热水器,1
帮我关闭卫生间的排风扇,1
把书房风扇打开,1
卧室的空调帮我关一下,1
请帮我开客厅灯,1
把厨房热水器请关闭,1
请问关闭电脑,0
麻烦开启阳台里面的灯,1
现在请打开厨房灯,1
现在请关闭书房窗帘,1
帮我开餐厅风扇,1
现在打开卧室风扇,1
请关掉餐厅风扇,1
我想开启客厅空调,1
麻烦你关闭这个窗口,0
餐厅的灯关闭一下,1
关掉厨房灯,1
麻烦帮我开厨房里面的灯,1
麻烦关掉客厅里面的窗帘,1
请帮我开客厅空调,1
请请打开客厅空调,1
打开书房风扇,1
启动Python程序,0
我想停止客厅窗帘,1
帮我帮我开餐厅的风扇,1
把客厅风扇请打开,1
把卧室灯关掉,1
请关闭厨房灯,1
把厨房油烟机打开,1
现在停止厨房热水器,1
现在打开客厅空调,1
帮我关客厅风扇,1
